ID1,ID2,Similarity
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=CC(=O)O)C=C1,0.1875
C1=CC=C(C=C1)CCCC(=O)O,C#CCC1=CC=C(O1)O,0.131578947368421
C1=CC=C(C=C1)CCCC(=O)O,C1=CC2=CC(OC2=C1)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(C2=C(O2)C=C1)O,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,CC=CC1=COC2=C1O2,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,C\1=C\C=C/O[C]O\C=C1,0.03125
C1=CC=C(C=C1)CCCC(=O)O,COC1=CC2=CC2=C1O,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC2=CC(=C1O2)O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C#CC#C[C@H]1C(O1)CO,0.048780487804878
C1=CC=C(C=C1)CCCC(=O)O,C#CC#C[C@H]1[C@@H](O1)CO,0.048780487804878
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC2=C(O1)OC=C2,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(C=CC=C2O1)O,0.1428571428571428
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(C=C(O1)C=C2)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CC2=C(C=C1C2O)O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C=CCC1=C2C(=CO1)O2,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C1=CC=CC2(C=C1)OO2,0.03125
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C1C(=C(C=C2)O)O,0.1470588235294117
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(C(=C1C=C2)O)O,0.1333333333333333
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(C=CC(=C21)O)O,0.1724137931034483
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC2=C(O1)OC=C2,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,CC1=COC2=C1C=CO2,0.0789473684210526
C1=CC=C(C=C1)CCCC(=O)O,C=CC(=O)C1=COC=C1,0.1578947368421052
C1=CC=C(C=C1)CCCC(=O)O,C=CC(=O)C1=CC=CO1,0.2647058823529412
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC2=COC=C2O1,0.0512820512820512
C1=CC=C(C=C1)CCCC(=O)O,C1=CN=C(C=N1)C(=N)[O-],0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CC=C(C=C1)C([O-])[O-],0.2142857142857142
C1=CC=C(C=C1)CCCC(=O)O,C1COC2=C(O1)C=C=C2,0.0588235294117647
